Class,Identifiers,Address,Type,Initial Value,Comment,PLCType=500
VAR,STS_RESERVA_7,%MX5008.1,BOOL,,STATUS RESERVA 7
VAR,STS_RESERVA_8,%MX5008.2,BOOL,,STATUS RESERVA 8
VAR,STS_RESERVA_9,%MX5008.3,BOOL,,STATUS RESERVA 9
VAR,STS_RESERVA_10,%MX5008.4,BOOL,,STATUS RESERVA 10
VAR,STS_RESERVA_11,%MX5008.5,BOOL,,STATUS RESERVA 11
VAR,STS_RESERVA_12,%MX5008.6,BOOL,,STATUS RESERVA 12
VAR,STS_RESERVA_13,%MX5008.7,BOOL,,STATUS RESERVA 13
VAR_RETAIN,P0_TMORSA_MOV_O,%MW15000,WORD,,PARAMETRO DE TEMPO DE MORSA  MOV ABERTA
VAR_RETAIN,P1_TMORSA_MOV_C,%MW15001,WORD,,PARAMETRO DE TEMPO DE MORSA MOV FECHADA
VAR_RETAIN,P2_TMORSA_FIX_O,%MW15002,WORD,,PARAMETRO DE TEMPO DE MORSA FIXA ABERTA
VAR_RETAIN,P3_TMORSA_FIX_C,%MW15003,WORD,,PARAMETRO DE TEMPO DE MORSA FIXA FECHADA
VAR_RETAIN,P4_TRAVE_TIME,%MW15004,WORD,,PARAMETRO DE TEMPO TRAVE
VAR_RETAIN,P5_POS_TIME,%MW15005,WORD,,PARAMETRO DE TEMPO POSICIONADOR
VAR_RETAIN,P6_RESERVA_15006,%MW15006,INT,,RESERVA INT 15006
VAR_RETAIN,P7_RESERVA_15007,%MW15007,INT,,RESERVA INT 15007
VAR_RETAIN,P8_TRAVE_POS_EXPULS,%MD20000,DWORD,,PARAMETRO POSICAO DE EXPULSAO DE LAYER
VAR_RETAIN,P9_DIST_SENS_STOP,%MD20001,DWORD,,PARAMETRO DISTANCIA DO SENSOR  ATE A PARADA
VAR_RETAIN,P10_JOG_MORSA,%MD20002,DWORD,,PARAMETRO DE JOG MORSA
VAR_RETAIN,P11_JOG_TRAVE,%MD20003,DWORD,,PARAMETRO DE JOG TRAVE
VAR_RETAIN,P12_RESERVA_20004,%MD20004,DWORD,,RESERVA REAL 20004
VAR_RETAIN,P13_RESERVA_20005,%MD20005,DWORD,,RESERVA REAL 20005
VAR_RETAIN,P14_RESERVA_20006,%MD20006,DWORD,,RESERVA REAL 20006
VAR_RETAIN,P14_RESERVA_20007,%MD20007,DWORD,,RESERVA REAL 20007
VAR_RETAIN,R1_QTN_PERF_CAMA,%MW800,INT,,RECEITA QUANTIDADE DE PERFIL DA CAMADA
VAR_RETAIN,R2_QTN_CAMA_CAIXA,%MW801,INT,,RECEITA QUANTIDADE DE CAMADA NA CAIXA
VAR_RETAIN,R3_QTN_CAIXA,%MW802,INT,,RECEITA QUANTIDADES DE CAIXAS
VAR_RETAIN,R_RESERVA_INT_1,%MW803,INT,,RESCEITA INT RESERVA 0
VAR_RETAIN,R_RESERVA_INT_2,%MW804,INT,,RESCEITA INT RESERVA 1
VAR_RETAIN,R_RESERVA_INT_3,%MW805,INT,,RESCEITA INT RESERVA 2
VAR_RETAIN,R_RESERVA_INT_4,%MW806,INT,,RESCEITA INT RESERVA 3
VAR_RETAIN,R_RESERVA_INT_5,%MW807,INT,,RESCEITA INT RESERVA 4
VAR_RETAIN,R4_PASSO_PERFIL,%MD2000,DWORD,,RECEITA PASSO PERFIL
VAR_RETAIN,R5_PASSO_TRAVE,%MD2001,DWORD,,RECEITA PASSO TRAVE
VAR_RETAIN,R6_PASSO_ELEVADOR,%MD2002,DWORD,,RECEITA PASSO ELEVADOR
VAR_RETAIN,R7_PASSO_ESTEIRA,%MD2003,DWORD,,RECEITA PASSO ESTEIRA
VAR_RETAIN,R8_VELOC_LINHA_M_MIN,%MD2004,DWORD,,RECEITA VELOCIDADE DA LINHA EM M/MIN
VAR_RETAIN,R_RESERVA_REAL1,%MD2005,DWORD,,RECEITA REAL RESERVA 1
VAR_RETAIN,R_RESERVA_REAL2,%MD2006,DWORD,,RECEITA REAL RESERVA 2
VAR_RETAIN,R_RESERVA_REAL3,%MD2007,DWORD,,RECEITA REAL RESERVA 3
VAR,STS_R1_QTN_PERF_ACT,%MW3000,INT,,STATUS PECAS ATUAL
VAR,STS_R2_QTN_CAMA_ACT,%MW3001,INT,,STATUS CAMADA ATUAL
VAR,STS_R3_QTN_CAIXA_ACT,%MW3002,INT,,STATUS CAIXAS ATUAL
VAR,STS_R1_QTN_PERF_FALTA,%MW3003,INT,,STATUS PEÇAS QUE FALTAM
VAR,STS_R2_QTN_CAMA_FALTA,%MW3004,INT,,STATUS CAMADAS QUE FALTAM
VAR,STS_R3_QTN_CAIXA_FALTA,%MW3005,INT,,STATUS CAIXAS QUE FALTAM
VAR,STS_RES_MW3006,%MW3006,INT,,STATUS MW RESERVA 3006
VAR,STS_RES_MW3007,%MW3007,INT,,STATUS MW RESERVA 3007
VAR,STS_RES_MW3008,%MW3008,INT,,STATUS MW RESERVA 3008
VAR,STS_RES_MW3009,%MW3009,INT,,STATUS MW RESERVA 3009
VAR,STS_RES_MW3010,%MW3010,INT,,STATUS MW RESERVA 3010
VAR,STS_RES_MW3011,%MW3011,INT,,STATUS MW RESERVA 3011
VAR,STS_RES_MW3012,%MW3012,INT,,STATUS MW RESERVA 3012
VAR,STS_RES_MW3013,%MW3013,INT,,STATUS MW RESERVA 3013
VAR,STS_RES_MW3014,%MW3014,INT,,STATUS MW RESERVA 3014
VAR,STS_RES_MW3015,%MW3015,INT,,STATUS MW RESERVA 3015
VAR_RETAIN,STS_TOT_PCS,%MD4000,DWORD,,TOTALIZADOR DE PEÇAS EMPACOTADAS
VAR_RETAIN,STS_TOT_CAMA,%MD4001,DWORD,,TOTALIZADOR DE CAMADAS EMPACOTADAS
VAR_RETAIN,STS_TOT_CAIXA,%MD4002,DWORD,,TOTALIZADOR DE CAIXAS EMPACOTADAS
VAR,STS_ACT_POS_MORSA,%MD4003,DWORD,,POSICAO ATUA DA MORSA
VAR,STS_ACT_POS_TRAVE,%MD4004,DWORD,,POSICAO ATUAL DA TRAVE
VAR,STS_ACT_POS_ELEVADOR,%MD4005,DWORD,,POSICAO ATUAL ELEVADOR
VAR,STS_ACT_POS_ESTEIRA,%MD4006,DWORD,,POSICAO ATUAL ESTEIRA
VAR,STS_ACT_POS_ENC,%MD4007,DWORD,,POSIÇÃO ATUAL DO ENCODER
VAR,STS_RES_MD4008,%MD4008,DWORD,,STATUS MD RESERVA 4008
VAR,STS_RES_MD4009,%MD4009,DWORD,,STATUS MD RESERVA 4009
VAR,STS_RES_MD4010,%MD4010,DWORD,,STATUS MD RESERVA 4010
VAR,STS_RES_MD4011,%MD4011,DWORD,,STATUS MD RESERVA 4011
VAR,STS_RES_MD4012,%MD4012,DWORD,,STATUS MD RESERVA 4012
VAR,STS_RES_MD4013,%MD4013,DWORD,,STATUS MD RESERVA 4013
VAR,STS_RES_MD4014,%MD4014,DWORD,,STATUS MD RESERVA 4014
VAR,STS_RES_MD4015,%MD4015,DWORD,,STATUS MD RESERVA 4015
